ts,type,anon_id,candidate,internship_id,title,score
2025-09-21T12:17:45.863836,impression,313404fbac8661d17ad9924d1dc002ba4b67599ff0065ea915c1e9c5c2141dd7,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""jaipur""]}",91,backend developer intern,50.15750534207829
2025-09-21T12:17:45.891850,impression,313404fbac8661d17ad9924d1dc002ba4b67599ff0065ea915c1e9c5c2141dd7,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""jaipur""]}",190,backend developer intern,50.15750534207829
2025-09-21T12:17:45.935813,impression,313404fbac8661d17ad9924d1dc002ba4b67599ff0065ea915c1e9c5c2141dd7,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""jaipur""]}",323,backend developer intern,50.15750534207829
2025-09-21T12:17:45.968802,impression,313404fbac8661d17ad9924d1dc002ba4b67599ff0065ea915c1e9c5c2141dd7,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""jaipur""]}",329,backend developer intern,50.15750534207829
2025-09-21T12:18:20.540698,impression,80f0278dba79279dcdc2bd43905ca2b91a3ff69a5bb1536ad05f91c5bf13c24d,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""noida""]}",27,data analyst intern,46.78939917553395
2025-09-21T12:18:20.573697,impression,80f0278dba79279dcdc2bd43905ca2b91a3ff69a5bb1536ad05f91c5bf13c24d,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""noida""]}",93,data analyst intern,46.78939917553395
2025-09-21T12:18:20.603714,impression,80f0278dba79279dcdc2bd43905ca2b91a3ff69a5bb1536ad05f91c5bf13c24d,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""noida""]}",66,backend developer intern,45.15750534207829
2025-09-21T12:18:20.645419,impression,80f0278dba79279dcdc2bd43905ca2b91a3ff69a5bb1536ad05f91c5bf13c24d,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""noida""]}",78,backend developer intern,45.15750534207829
2025-09-21T12:18:20.676476,impression,80f0278dba79279dcdc2bd43905ca2b91a3ff69a5bb1536ad05f91c5bf13c24d,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""noida""]}",91,backend developer intern,45.15750534207829
2025-09-21T12:26:23.593233,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",143,human resources intern,36.83419133377149
2025-09-21T12:26:23.658234,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",119,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.689235,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",150,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.719722,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",162,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.751713,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",166,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.779731,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",176,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.813717,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",177,hr generalist intern,34.87910447646495
2025-09-21T12:26:23.843721,impression,890ab20a63bfd3c39113372f3ab58c67a9cb72ac02ac687df7d07d9828af4307,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""marketing""], ""location"": [""chennai""]}",223,hr generalist intern,34.87910447646495
2025-09-21T12:27:16.042283,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",143,human resources intern,48.83419133377149
2025-09-21T12:27:16.064346,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",119,hr generalist intern,48.211493177007824
2025-09-21T12:27:16.087459,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",150,hr generalist intern,48.211493177007824
2025-09-21T12:27:16.107716,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",162,hr generalist intern,48.211493177007824
2025-09-21T12:27:16.128307,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",166,hr generalist intern,48.211493177007824
2025-09-21T12:27:16.152095,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",176,hr generalist intern,48.211493177007824
2025-09-21T12:27:16.172962,impression,773556d73b9ac5dcd865a760c3eff44ccaad2b54284d15f1f82ec751c8925014,"{""education"": ""mba"", ""skills"": [""hr policies"", ""ms office""], ""sector"": [""hr""], ""location"": [""chennai""]}",177,hr generalist intern,48.211493177007824
